;Cluster;Wochentag;Ankunftszeit;Nummer;Pausentyp;Kapazitaet;Max_Leistung;SOC;SOC_Target;Pausenlaenge;Ladesäule;Zeit_DateTime;Ankunftszeit_total;LoadStatus
2549;2;4;1035;1491;Schnelllader;960;1200;0,3055983830756349;0,5725;45;HPC;2021-01-04 17:15:00;5355;1
2564;2;4;1070;1506;Schnelllader;960;1200;0,3895347074101609;0,5725;45;HPC;2021-01-04 17:50:00;5390;1
2565;2;4;1070;1507;Schnelllader;960;1200;0,3347558540509732;0,5725;45;HPC;2021-01-04 17:50:00;5390;1
2567;2;4;1075;1509;Schnelllader;840;1200;0,3871279998372228;0,64;45;HPC;2021-01-04 17:55:00;5395;1
2577;2;4;1105;1519;Schnelllader;840;1200;0,3639710426054132;0,64;45;HPC;2021-01-04 18:25:00;5425;1
2585;2;4;1115;1527;Schnelllader;840;1200;0,3533849909090625;0,64;45;HPC;2021-01-04 18:35:00;5435;1
2586;2;4;1115;1528;Schnelllader;960;1200;0,3384625863758514;0,5725;45;HPC;2021-01-04 18:35:00;5435;1
2630;2;4;1170;1572;Schnelllader;840;1200;0,3643184295218468;0,64;45;HPC;2021-01-04 19:30:00;5490;1
2631;2;4;1170;1573;Schnelllader;840;1200;0,3535164275146265;0,64;45;HPC;2021-01-04 19:30:00;5490;1
2642;2;4;1185;1584;Schnelllader;960;1200;0,367296722146644;0,5725;45;HPC;2021-01-04 19:45:00;5505;1
2681;2;4;1240;1623;Schnelllader;960;1200;0,3420151236137663;0,5725;45;HPC;2021-01-04 20:40:00;5560;1
2696;2;4;1260;1638;Schnelllader;960;1200;0,3366613798473924;0,5725;45;HPC;2021-01-04 21:00:00;5580;1
2724;2;4;1330;1666;Schnelllader;960;1200;0,2994649902140952;0,5725;45;HPC;2021-01-04 22:10:00;5650;1
2755;2;5;490;1697;Schnelllader;720;750;0,5244314098048426;0,73;45;HPC;2021-01-05 08:10:00;6250;1
2756;2;5;535;1698;Schnelllader;840;1200;0,365102092363728;0,64;45;HPC;2021-01-05 08:55:00;6295;1
2757;2;5;545;1699;Schnelllader;960;1200;0,5107755971787566;0,5725;45;HPC;2021-01-05 09:05:00;6305;1
2758;2;5;545;1700;Schnelllader;840;1200;0,4755420449454443;0,64;45;HPC;2021-01-05 09:05:00;6305;1
2759;2;5;550;1701;Schnelllader;960;1200;0,4283495335180486;0,5725;45;HPC;2021-01-05 09:10:00;6310;1
2760;2;5;565;1702;Schnelllader;960;1200;0,4353718925268319;0,5725;45;HPC;2021-01-05 09:25:00;6325;1
2761;2;5;565;1703;Schnelllader;720;750;0,4236499147570794;0,73;45;HPC;2021-01-05 09:25:00;6325;1
2762;2;5;570;1704;Schnelllader;840;1200;0,4399952605174786;0,64;45;HPC;2021-01-05 09:30:00;6330;1
2763;2;5;590;1705;Schnelllader;840;1200;0,4381093020778524;0,64;45;HPC;2021-01-05 09:50:00;6350;1
2764;2;5;590;1706;Schnelllader;960;1200;0,4494999169870431;0,5725;45;HPC;2021-01-05 09:50:00;6350;1
2765;2;5;595;1707;Schnelllader;720;750;0,398500667625227;0,73;45;HPC;2021-01-05 09:55:00;6355;1
2766;2;5;595;1708;Schnelllader;960;1200;0,3615306678467334;0,5725;45;HPC;2021-01-05 09:55:00;6355;1
2767;2;5;600;1709;Schnelllader;720;750;0,4468587079417147;0,73;45;HPC;2021-01-05 10:00:00;6360;1
2768;2;5;605;1710;Schnelllader;720;750;0,4483872045125096;0,73;45;HPC;2021-01-05 10:05:00;6365;1
2769;2;5;605;1711;Schnelllader;960;1200;0,4661222364199188;0,5725;45;HPC;2021-01-05 10:05:00;6365;1
2770;2;5;610;1712;Schnelllader;840;1200;0,3471651505144168;0,64;45;HPC;2021-01-05 10:10:00;6370;1
2771;2;5;610;1713;Schnelllader;720;750;0,4257788873197197;0,73;45;HPC;2021-01-05 10:10:00;6370;0
2772;2;5;615;1714;Schnelllader;960;1200;0,364491576951773;0,5725;45;HPC;2021-01-05 10:15:00;6375;1
2773;2;5;615;1715;Schnelllader;960;1200;0,4490030004958886;0,5725;45;HPC;2021-01-05 10:15:00;6375;1
2774;2;5;615;1716;Schnelllader;960;1200;0,4578184902279862;0,5725;45;HPC;2021-01-05 10:15:00;6375;0
2775;2;5;615;1717;Schnelllader;960;1200;0,4574418354897111;0,5725;45;HPC;2021-01-05 10:15:00;6375;0
2776;2;5;615;1718;Schnelllader;840;1200;0,471520748138039;0,64;45;HPC;2021-01-05 10:15:00;6375;0
2777;2;5;615;1719;Schnelllader;960;1200;0,461436132391581;0,5725;45;HPC;2021-01-05 10:15:00;6375;0
2778;2;5;620;1720;Schnelllader;960;1200;0,3293997000754273;0,5725;45;HPC;2021-01-05 10:20:00;6380;1
2779;2;5;625;1721;Schnelllader;720;750;0,4469416391073519;0,73;45;HPC;2021-01-05 10:25:00;6385;1
2780;2;5;630;1722;Schnelllader;960;1200;0,3425768460295149;0,5725;45;HPC;2021-01-05 10:30:00;6390;1
2782;2;5;640;1724;Schnelllader;840;1200;0,4600442872242545;0,64;45;HPC;2021-01-05 10:40:00;6400;1
2783;2;5;640;1725;Schnelllader;960;1200;0,5014195014098619;0,5725;45;HPC;2021-01-05 10:40:00;6400;1
2784;2;5;640;1726;Schnelllader;960;1200;0,4005118448288255;0,5725;45;HPC;2021-01-05 10:40:00;6400;0
2785;2;5;645;1727;Schnelllader;960;1200;0,413130327399277;0,5725;45;HPC;2021-01-05 10:45:00;6405;1
2786;2;5;645;1728;Schnelllader;840;1200;0,4969126143632383;0,64;45;HPC;2021-01-05 10:45:00;6405;1
2787;2;5;645;1729;Schnelllader;960;1200;0,4189299109010436;0,5725;45;HPC;2021-01-05 10:45:00;6405;0
2788;2;5;650;1730;Schnelllader;960;1200;0,4323657542365381;0,5725;45;HPC;2021-01-05 10:50:00;6410;1
2789;2;5;650;1731;Schnelllader;960;1200;0,4465666781631475;0,5725;45;HPC;2021-01-05 10:50:00;6410;0
2790;2;5;650;1732;Schnelllader;840;1200;0,3387678772221855;0,64;45;HPC;2021-01-05 10:50:00;6410;0
2791;2;5;655;1733;Schnelllader;600;750;0,4791386086751564;0,856;45;HPC;2021-01-05 10:55:00;6415;1
2792;2;5;655;1734;Schnelllader;960;1200;0,4774218492122263;0,5725;45;HPC;2021-01-05 10:55:00;6415;1
2793;2;5;660;1735;Schnelllader;840;1200;0,4898508713383345;0,64;45;HPC;2021-01-05 11:00:00;6420;1
2794;2;5;660;1736;Schnelllader;960;1200;0,4946838100156348;0,5725;45;HPC;2021-01-05 11:00:00;6420;0
2795;2;5;665;1737;Schnelllader;960;1200;0,5093986847476469;0,5725;45;HPC;2021-01-05 11:05:00;6425;1
2796;2;5;670;1738;Schnelllader;600;750;0,46666462864337;0,856;45;HPC;2021-01-05 11:10:00;6430;1
2797;2;5;670;1739;Schnelllader;720;750;0,3949516640554786;0,73;45;HPC;2021-01-05 11:10:00;6430;1
2798;2;5;670;1740;Schnelllader;720;750;0,3980038704879287;0,73;45;HPC;2021-01-05 11:10:00;6430;0
2800;2;5;680;1742;Schnelllader;840;1200;0,4079751918921647;0,64;45;HPC;2021-01-05 11:20:00;6440;1
2801;2;5;685;1743;Schnelllader;720;750;0,4233002036938118;0,73;45;HPC;2021-01-05 11:25:00;6445;1
2804;2;5;685;1746;Schnelllader;960;1200;0,3859062296012084;0,5725;45;HPC;2021-01-05 11:25:00;6445;0
2805;2;5;690;1747;Schnelllader;720;750;0,3974741211208314;0,73;45;HPC;2021-01-05 11:30:00;6450;1
2806;2;5;690;1748;Schnelllader;840;1200;0,3430436087227234;0,64;45;HPC;2021-01-05 11:30:00;6450;1
2807;2;5;690;1749;Schnelllader;720;750;0,4968759502964186;0,73;45;HPC;2021-01-05 11:30:00;6450;0
2809;2;5;695;1751;Schnelllader;960;1200;0,4806584697047875;0,5725;45;HPC;2021-01-05 11:35:00;6455;1
2810;2;5;700;1752;Schnelllader;840;1200;0,4951837599924089;0,64;45;HPC;2021-01-05 11:40:00;6460;1
2811;2;5;700;1753;Schnelllader;720;750;0,4661460930460825;0,73;45;HPC;2021-01-05 11:40:00;6460;1
2814;2;5;705;1756;Schnelllader;960;1200;0,3050139870601235;0,5725;45;HPC;2021-01-05 11:45:00;6465;1
2815;2;5;705;1757;Schnelllader;720;750;0,4034842079430425;0,73;45;HPC;2021-01-05 11:45:00;6465;1
2817;2;5;710;1759;Schnelllader;840;1200;0,3425674221233217;0,64;45;HPC;2021-01-05 11:50:00;6470;1
2818;2;5;710;1760;Schnelllader;840;1200;0,3798340869128528;0,64;45;HPC;2021-01-05 11:50:00;6470;0
2819;2;5;710;1761;Schnelllader;720;750;0,4675570600370319;0,73;45;HPC;2021-01-05 11:50:00;6470;0
2820;2;5;715;1762;Schnelllader;840;1200;0,4059718068576952;0,64;45;HPC;2021-01-05 11:55:00;6475;1
2821;2;5;715;1763;Schnelllader;960;1200;0,4722669832879463;0,5725;45;HPC;2021-01-05 11:55:00;6475;0
2822;2;5;720;1764;Schnelllader;960;1200;0,3355051950515438;0,5725;45;HPC;2021-01-05 12:00:00;6480;1
2823;2;5;720;1765;Schnelllader;840;1200;0,3521159208665932;0,64;45;HPC;2021-01-05 12:00:00;6480;1
2825;2;5;735;1767;Schnelllader;960;1200;0,3202647893404656;0,5725;45;HPC;2021-01-05 12:15:00;6495;1
2826;2;5;735;1768;Schnelllader;960;1200;0,4259710808453684;0,5725;45;HPC;2021-01-05 12:15:00;6495;1
2827;2;5;740;1769;Schnelllader;960;1200;0,3101879121384508;0,5725;45;HPC;2021-01-05 12:20:00;6500;1
2828;2;5;740;1770;Schnelllader;720;750;0,4085170697185899;0,73;45;HPC;2021-01-05 12:20:00;6500;1
2829;2;5;745;1771;Schnelllader;960;1200;0,3696908541588942;0,5725;45;HPC;2021-01-05 12:25:00;6505;1
2831;2;5;755;1773;Schnelllader;960;1200;0,3172162790834628;0,5725;45;HPC;2021-01-05 12:35:00;6515;1
2832;2;5;755;1774;Schnelllader;720;750;0,3707400801173086;0,73;45;HPC;2021-01-05 12:35:00;6515;1
2833;2;5;760;1775;Schnelllader;960;1200;0,4706197010343588;0,5725;45;HPC;2021-01-05 12:40:00;6520;1
2836;2;5;785;1778;Schnelllader;840;1200;0,4766154757271261;0,64;45;HPC;2021-01-05 13:05:00;6545;1
2839;2;5;795;1781;Schnelllader;960;1200;0,3371344314775099;0,5725;45;HPC;2021-01-05 13:15:00;6555;1
2840;2;5;800;1782;Schnelllader;840;1200;0,4119103673145368;0,64;45;HPC;2021-01-05 13:20:00;6560;1
2841;2;5;805;1783;Schnelllader;960;1200;0,4465708980670243;0,5725;45;HPC;2021-01-05 13:25:00;6565;1
2842;2;5;805;1784;Schnelllader;840;1200;0,4120929608099456;0,64;45;HPC;2021-01-05 13:25:00;6565;1
2843;2;5;805;1785;Schnelllader;840;1200;0,464146560801261;0,64;45;HPC;2021-01-05 13:25:00;6565;1
2844;2;5;810;1786;Schnelllader;840;1200;0,3749077782995416;0,64;45;HPC;2021-01-05 13:30:00;6570;1
2845;2;5;810;1787;Schnelllader;960;1200;0,3091318578059824;0,5725;45;HPC;2021-01-05 13:30:00;6570;1
2846;2;5;810;1788;Schnelllader;960;1200;0,4267721846251711;0,5725;45;HPC;2021-01-05 13:30:00;6570;1
2847;2;5;810;1789;Schnelllader;960;1200;0,3863114966452773;0,5725;45;HPC;2021-01-05 13:30:00;6570;1
2848;2;5;815;1790;Schnelllader;840;1200;0,3336648448716446;0,64;45;HPC;2021-01-05 13:35:00;6575;1
2850;2;5;815;1792;Schnelllader;960;1200;0,3268893359581018;0,5725;45;HPC;2021-01-05 13:35:00;6575;1
2851;2;5;815;1793;Schnelllader;960;1200;0,4496238711454886;0,5725;45;HPC;2021-01-05 13:35:00;6575;0
2854;2;5;825;1796;Schnelllader;960;1200;0,3497097241627376;0,5725;45;HPC;2021-01-05 13:45:00;6585;1
2857;2;5;835;1799;Schnelllader;840;1200;0,4623296439128099;0,64;45;HPC;2021-01-05 13:55:00;6595;0
2860;2;5;840;1802;Schnelllader;960;1200;0,4340387732308747;0,5725;45;HPC;2021-01-05 14:00:00;6600;0
2861;2;5;845;1803;Schnelllader;960;1200;0,4122736408607981;0,5725;45;HPC;2021-01-05 14:05:00;6605;1
2862;2;5;845;1804;Schnelllader;960;1200;0,4515931575685588;0,5725;45;HPC;2021-01-05 14:05:00;6605;0
2863;2;5;845;1805;Schnelllader;840;1200;0,4204143723127025;0,64;45;HPC;2021-01-05 14:05:00;6605;0
2865;2;5;850;1807;Schnelllader;960;1200;0,3766803251795407;0,5725;45;HPC;2021-01-05 14:10:00;6610;1
2866;2;5;850;1808;Schnelllader;840;1200;0,3611638945297078;0,64;45;HPC;2021-01-05 14:10:00;6610;1
2869;2;5;870;1811;Schnelllader;960;1200;0,3190501480977644;0,5725;45;HPC;2021-01-05 14:30:00;6630;1
2874;2;5;880;1816;Schnelllader;960;1200;0,417020426600523;0,5725;45;HPC;2021-01-05 14:40:00;6640;1
2876;2;5;885;1818;Schnelllader;840;1200;0,412809104935176;0,64;45;HPC;2021-01-05 14:45:00;6645;1
2877;2;5;885;1819;Schnelllader;960;1200;0,4409130434313953;0,5725;45;HPC;2021-01-05 14:45:00;6645;1
2879;2;5;895;1821;Schnelllader;960;1200;0,3877011091627189;0,5725;45;HPC;2021-01-05 14:55:00;6655;1
2888;2;5;920;1830;Schnelllader;960;1200;0,4396828036965777;0,5725;45;HPC;2021-01-05 15:20:00;6680;1
2890;2;5;925;1832;Schnelllader;840;1200;0,3824062338645769;0,64;45;HPC;2021-01-05 15:25:00;6685;1
2891;2;5;930;1833;Schnelllader;960;1200;0,4113344109858993;0,5725;45;HPC;2021-01-05 15:30:00;6690;1
2893;2;5;945;1835;Schnelllader;960;1200;0,3130266162004498;0,5725;45;HPC;2021-01-05 15:45:00;6705;1
2895;2;5;950;1837;Schnelllader;840;1200;0,4034593491070988;0,64;45;HPC;2021-01-05 15:50:00;6710;1
2901;2;5;965;1843;Schnelllader;960;1200;0,313551798096531;0,5725;45;HPC;2021-01-05 16:05:00;6725;1
2903;2;5;970;1845;Schnelllader;840;1200;0,4209740988003619;0,64;45;HPC;2021-01-05 16:10:00;6730;1
2904;2;5;975;1846;Schnelllader;840;1200;0,347851903197385;0,64;45;HPC;2021-01-05 16:15:00;6735;1
2906;2;5;985;1848;Schnelllader;960;1200;0,3530846339259633;0,5725;45;HPC;2021-01-05 16:25:00;6745;1
2910;2;5;995;1852;Schnelllader;960;1200;0,3490006470432496;0,5725;45;HPC;2021-01-05 16:35:00;6755;1
2911;2;5;1010;1853;Schnelllader;720;750;0,3926978483462976;0,73;45;HPC;2021-01-05 16:50:00;6770;1
2924;2;5;1055;1866;Schnelllader;840;1200;0,3394439264894793;0,64;45;HPC;2021-01-05 17:35:00;6815;1
2930;2;5;1070;1872;Schnelllader;960;1200;0,3183458072152931;0,5725;45;HPC;2021-01-05 17:50:00;6830;1
2935;2;5;1075;1877;Schnelllader;960;1200;0,3162364708176682;0,5725;45;HPC;2021-01-05 17:55:00;6835;1
2937;2;5;1080;1879;Schnelllader;960;1200;0,3352061037903963;0,5725;45;HPC;2021-01-05 18:00:00;6840;1
2950;2;5;1110;1892;Schnelllader;960;1200;0,3607531096744885;0,5725;45;HPC;2021-01-05 18:30:00;6870;1
2966;2;5;1140;1908;Schnelllader;960;1200;0,3318874545031162;0,5725;45;HPC;2021-01-05 19:00:00;6900;1
2967;2;5;1140;1909;Schnelllader;960;1200;0,3552925630167348;0,5725;45;HPC;2021-01-05 19:00:00;6900;1
2982;2;5;1160;1924;Schnelllader;960;1200;0,3070311089200269;0,5725;45;HPC;2021-01-05 19:20:00;6920;1
2985;2;5;1165;1927;Schnelllader;840;1200;0,333872837691069;0,64;45;HPC;2021-01-05 19:25:00;6925;1
3016;2;5;1200;1958;Schnelllader;840;1200;0,3553671335086126;0,64;45;HPC;2021-01-05 20:00:00;6960;1
3045;2;5;1240;1987;Schnelllader;960;1200;0,3123604744417215;0,5725;45;HPC;2021-01-05 20:40:00;7000;1
3046;2;5;1240;1988;Schnelllader;840;1200;0,3514327477866957;0,64;45;HPC;2021-01-05 20:40:00;7000;1
3050;2;5;1245;1992;Schnelllader;840;1200;0,3313819086709343;0,64;45;HPC;2021-01-05 20:45:00;7005;1
3110;2;6;565;2052;Schnelllader;960;1200;0,4604311991054268;0,5725;45;HPC;2021-01-06 09:25:00;7765;1
3111;2;6;565;2053;Schnelllader;720;750;0,4358498170657508;0,73;45;HPC;2021-01-06 09:25:00;7765;1
3112;2;6;580;2054;Schnelllader;840;1200;0,5317146665254721;0,64;45;HPC;2021-01-06 09:40:00;7780;1
3113;2;6;605;2055;Schnelllader;840;1200;0,4502364891084005;0,64;45;HPC;2021-01-06 10:05:00;7805;1
3114;2;6;625;2056;Schnelllader;960;1200;0,4259508647131083;0,5725;45;HPC;2021-01-06 10:25:00;7825;1
3115;2;6;625;2057;Schnelllader;840;1200;0,3373011472917276;0,64;45;HPC;2021-01-06 10:25:00;7825;1
3116;2;6;635;2058;Schnelllader;960;1200;0,5114528986006164;0,5725;45;HPC;2021-01-06 10:35:00;7835;1
3117;2;6;645;2059;Schnelllader;720;750;0,5081577778415916;0,73;45;HPC;2021-01-06 10:45:00;7845;1
3119;2;6;665;2061;Schnelllader;840;1200;0,4432140332517748;0,64;45;HPC;2021-01-06 11:05:00;7865;1
3120;2;6;680;2062;Schnelllader;960;1200;0,4129328519687748;0,5725;45;HPC;2021-01-06 11:20:00;7880;1
3121;2;6;690;2063;Schnelllader;840;1200;0,4137601953838336;0,64;45;HPC;2021-01-06 11:30:00;7890;1
3122;2;6;690;2064;Schnelllader;720;750;0,3827801044645408;0,73;45;HPC;2021-01-06 11:30:00;7890;1
3123;2;6;710;2065;Schnelllader;720;750;0,4107223968285619;0,73;45;HPC;2021-01-06 11:50:00;7910;1
3124;2;6;715;2066;Schnelllader;960;1200;0,3209911822688095;0,5725;45;HPC;2021-01-06 11:55:00;7915;1
3125;2;6;720;2067;Schnelllader;720;750;0,3994328036586629;0,73;45;HPC;2021-01-06 12:00:00;7920;1
3126;2;6;720;2068;Schnelllader;960;1200;0,3578985339985336;0,5725;45;HPC;2021-01-06 12:00:00;7920;1
3127;2;6;720;2069;Schnelllader;720;750;0,4212367447969078;0,73;45;HPC;2021-01-06 12:00:00;7920;1
3128;2;6;720;2070;Schnelllader;960;1200;0,3304618079031137;0,5725;45;HPC;2021-01-06 12:00:00;7920;1
3129;2;6;725;2071;Schnelllader;960;1200;0,2993742693338719;0,5725;45;HPC;2021-01-06 12:05:00;7925;1
3130;2;6;730;2072;Schnelllader;840;1200;0,3290268629738614;0,64;45;HPC;2021-01-06 12:10:00;7930;1
3131;2;6;740;2073;Schnelllader;840;1200;0,4148787733288107;0,64;45;HPC;2021-01-06 12:20:00;7940;1
3132;2;6;745;2074;Schnelllader;960;1200;0,3551394514570794;0,5725;45;HPC;2021-01-06 12:25:00;7945;1
3133;2;6;750;2075;Schnelllader;720;750;0,4519348516176147;0,73;45;HPC;2021-01-06 12:30:00;7950;1
3135;2;6;755;2077;Schnelllader;840;1200;0,4127665265548386;0,64;45;HPC;2021-01-06 12:35:00;7955;1
3137;2;6;770;2079;Schnelllader;840;1200;0,3774070649461345;0,64;45;HPC;2021-01-06 12:50:00;7970;1
3138;2;6;770;2080;Schnelllader;960;1200;0,4533418334151725;0,5725;45;HPC;2021-01-06 12:50:00;7970;1
3141;2;6;785;2083;Schnelllader;960;1200;0,3224525833876392;0,5725;45;HPC;2021-01-06 13:05:00;7985;1
3142;2;6;825;2084;Schnelllader;840;1200;0,3958486181955085;0,64;45;HPC;2021-01-06 13:45:00;8025;1
3144;2;6;845;2086;Schnelllader;720;750;0,3732288030482902;0,73;45;HPC;2021-01-06 14:05:00;8045;1
3146;2;6;865;2088;Schnelllader;960;1200;0,4204364294568923;0,5725;45;HPC;2021-01-06 14:25:00;8065;1
3147;2;6;870;2089;Schnelllader;840;1200;0,3419383576066922;0,64;45;HPC;2021-01-06 14:30:00;8070;1
3148;2;6;870;2090;Schnelllader;960;1200;0,421344632815384;0,5725;45;HPC;2021-01-06 14:30:00;8070;1
3153;2;6;915;2095;Schnelllader;960;1200;0,3603996959436631;0,5725;45;HPC;2021-01-06 15:15:00;8115;1
3154;2;6;920;2096;Schnelllader;960;1200;0,4282041771433602;0,5725;45;HPC;2021-01-06 15:20:00;8120;1
3156;2;6;950;2098;Schnelllader;960;1200;0,4005558142046589;0,5725;45;HPC;2021-01-06 15:50:00;8150;1
3158;2;6;985;2100;Schnelllader;960;1200;0,3099450283502962;0,5725;45;HPC;2021-01-06 16:25:00;8185;1
3161;2;6;1005;2103;Schnelllader;960;1200;0,3476555510647126;0,5725;45;HPC;2021-01-06 16:45:00;8205;1
3188;2;6;1115;2130;Schnelllader;960;1200;0,3605806632588226;0,5725;45;HPC;2021-01-06 18:35:00;8315;1
3201;2;6;1160;2143;Schnelllader;840;1200;0,3334705447304669;0,64;45;HPC;2021-01-06 19:20:00;8360;1
3205;2;6;1170;2147;Schnelllader;960;1200;0,368171203035647;0,5725;45;HPC;2021-01-06 19:30:00;8370;1
3220;2;6;1210;2162;Schnelllader;840;1200;0,3436970108460737;0,64;45;HPC;2021-01-06 20:10:00;8410;1
3228;2;6;1250;2170;Schnelllader;960;1200;0,3318530086910681;0,5725;45;HPC;2021-01-06 20:50:00;8450;1
3250;2;7;570;2192;Schnelllader;840;1200;0,5269558249375469;0,64;45;HPC;2021-01-07 09:30:00;9210;1
3251;2;7;625;2193;Schnelllader;840;1200;0,4233713742786295;0,64;45;HPC;2021-01-07 10:25:00;9265;1
3252;2;7;640;2194;Schnelllader;720;750;0,4559623271485465;0,73;45;HPC;2021-01-07 10:40:00;9280;1
3253;2;7;660;2195;Schnelllader;840;1200;0,399475388242771;0,64;45;HPC;2021-01-07 11:00:00;9300;1
3254;2;7;665;2196;Schnelllader;960;1200;0,4670051799038592;0,5725;45;HPC;2021-01-07 11:05:00;9305;1
3256;2;7;685;2198;Schnelllader;960;1200;0,3620980100266727;0,5725;45;HPC;2021-01-07 11:25:00;9325;1
3259;2;7;790;2201;Schnelllader;840;1200;0,4179281506890816;0,64;45;HPC;2021-01-07 13:10:00;9430;1
3260;2;7;795;2202;Schnelllader;960;1200;0,4004801509418479;0,5725;45;HPC;2021-01-07 13:15:00;9435;1
3261;2;7;845;2203;Schnelllader;960;1200;0,3709046200406097;0,5725;45;HPC;2021-01-07 14:05:00;9485;1
3262;2;7;910;2204;Schnelllader;960;1200;0,398879985789756;0,5725;45;HPC;2021-01-07 15:10:00;9550;1
3263;2;7;1000;2205;Schnelllader;720;750;0,372178294592248;0,73;45;HPC;2021-01-07 16:40:00;9640;1
3275;2;7;1280;2217;Schnelllader;960;1200;0,3185143974116525;0,5725;45;HPC;2021-01-07 21:20:00;9920;1
1073;2;1;290;15;Schnelllader;720;750;0,243747923570706;0,73;45;MCS;2021-01-01 04:50:00;290;1
1076;2;1;540;18;Schnelllader;600;750;0,3819496353930441;0,856;45;MCS;2021-01-01 09:00:00;540;1
1096;2;1;620;38;Schnelllader;600;750;0,3589581978412459;0,856;45;MCS;2021-01-01 10:20:00;620;1
1097;2;1;625;39;Schnelllader;720;750;0,3584982178188215;0,73;45;MCS;2021-01-01 10:25:00;625;1
1116;2;1;675;58;Schnelllader;600;750;0,3790823112228519;0,856;45;MCS;2021-01-01 11:15:00;675;1
1124;2;1;685;66;Schnelllader;720;750;0,3447675559737634;0,73;45;MCS;2021-01-01 11:25:00;685;1
1133;2;1;690;75;Schnelllader;840;1200;0,3167228746677675;0,64;45;MCS;2021-01-01 11:30:00;690;1
1138;2;1;705;80;Schnelllader;720;750;0,3027306781522598;0,73;45;MCS;2021-01-01 11:45:00;705;1
1145;2;1;720;87;Schnelllader;720;750;0,3603613750644938;0,73;45;MCS;2021-01-01 12:00:00;720;1
1154;2;1;745;96;Schnelllader;840;1200;0,2935622167270392;0,64;45;MCS;2021-01-01 12:25:00;745;1
1156;2;1;755;98;Schnelllader;720;750;0,2946207744422637;0,73;45;MCS;2021-01-01 12:35:00;755;1
1161;2;1;765;103;Schnelllader;600;750;0,3959326758881703;0,856;45;MCS;2021-01-01 12:45:00;765;1
1168;2;1;785;110;Schnelllader;600;750;0,2944069778088004;0,856;45;MCS;2021-01-01 13:05:00;785;1
1176;2;1;810;118;Schnelllader;840;1200;0,2768248082091459;0,64;45;MCS;2021-01-01 13:30:00;810;1
1177;2;1;810;119;Schnelllader;600;750;0,2964716970328991;0,856;45;MCS;2021-01-01 13:30:00;810;1
1182;2;1;830;124;Schnelllader;600;750;0,3198097052469696;0,856;45;MCS;2021-01-01 13:50:00;830;1
1186;2;1;840;128;Schnelllader;600;750;0,3260926936085641;0,856;45;MCS;2021-01-01 14:00:00;840;1
1189;2;1;845;131;Schnelllader;960;1200;0,2871418191018223;0,5725;45;MCS;2021-01-01 14:05:00;845;1
1190;2;1;845;132;Schnelllader;600;750;0,3598264197839683;0,856;45;MCS;2021-01-01 14:05:00;845;0
1192;2;1;860;134;Schnelllader;960;1200;0,2602626951336692;0,5725;45;MCS;2021-01-01 14:20:00;860;1
1193;2;1;860;135;Schnelllader;600;750;0,3196839022557072;0,856;45;MCS;2021-01-01 14:20:00;860;1
1197;2;1;865;139;Schnelllader;720;750;0,343797042824212;0,73;45;MCS;2021-01-01 14:25:00;865;1
1198;2;1;875;140;Schnelllader;840;1200;0,2650486019645964;0,64;45;MCS;2021-01-01 14:35:00;875;1
1199;2;1;875;141;Schnelllader;840;1200;0,3043317231610812;0,64;45;MCS;2021-01-01 14:35:00;875;1
1201;2;1;880;143;Schnelllader;960;1200;0,2824157572026399;0,5725;45;MCS;2021-01-01 14:40:00;880;1
1202;2;1;885;144;Schnelllader;720;750;0,3593107629759345;0,73;45;MCS;2021-01-01 14:45:00;885;1
1203;2;1;885;145;Schnelllader;960;1200;0,2844725602110767;0,5725;45;MCS;2021-01-01 14:45:00;885;0
1205;2;1;900;147;Schnelllader;960;1200;0,2710789284357834;0,5725;45;MCS;2021-01-01 15:00:00;900;1
1206;2;1;900;148;Schnelllader;960;1200;0,2686530017750096;0,5725;45;MCS;2021-01-01 15:00:00;900;1
1209;2;1;915;151;Schnelllader;600;750;0,3314357226496689;0,856;45;MCS;2021-01-01 15:15:00;915;1
1210;2;1;920;152;Schnelllader;600;750;0,4114241702992069;0,856;45;MCS;2021-01-01 15:20:00;920;1
1213;2;1;930;155;Schnelllader;720;750;0,3554628933323875;0,73;45;MCS;2021-01-01 15:30:00;930;1
1216;2;1;935;158;Schnelllader;720;750;0,2936025048651957;0,73;45;MCS;2021-01-01 15:35:00;935;1
1217;2;1;935;159;Schnelllader;720;750;0,2752540710766648;0,73;45;MCS;2021-01-01 15:35:00;935;1
1218;2;1;935;160;Schnelllader;960;1200;0,2668002245331453;0,5725;45;MCS;2021-01-01 15:35:00;935;1
1219;2;1;935;161;Schnelllader;720;750;0,2974715227026576;0,73;45;MCS;2021-01-01 15:35:00;935;1
1224;2;1;960;166;Schnelllader;960;1200;0,2418695993977795;0,5725;45;MCS;2021-01-01 16:00:00;960;1
1225;2;1;960;167;Schnelllader;840;1200;0,3179687845710488;0,64;45;MCS;2021-01-01 16:00:00;960;1
1226;2;1;965;168;Schnelllader;960;1200;0,2656712020578481;0,5725;45;MCS;2021-01-01 16:05:00;965;1
1229;2;1;980;171;Schnelllader;720;750;0,3612999936585275;0,73;45;MCS;2021-01-01 16:20:00;980;1
1241;2;1;1010;183;Schnelllader;840;1200;0,2631653451595236;0,64;45;MCS;2021-01-01 16:50:00;1010;1
1245;2;1;1025;187;Schnelllader;960;1200;0,2270216279282513;0,5725;45;MCS;2021-01-01 17:05:00;1025;1
